dataset,plate,well,reaction_vol_mL,PET_loading_mg,solids_loading_wtpercent,enzyme_loading_ug,mg_enzyme_per_g_PET,nM_enzyme,substrate,temperature_c,pH,A260,A280,A300,dilution,mM_product,ug_per_mL_product_avgTPAMHET,mg_TPAeq,percent_depolymerization,mM_product_per_mg_enzyme,mmol_product_per_mg_enzyme,umol_product_per_mg_enzyme,mg_TPAeq_per_mg_enzyme,nmol_product_per_nM_enzyme,source_well,sample_id
P740 ESM,plate1,6A-B6,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3,ESM023
P740 ESM,plate1,5A-B9,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3,ESM023
P740 ESM,plate1,6A-B9,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3,ESM023
P740 ESM,plate1,5A-B12,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,7.5,0.3,0.0,0.0,,0.05,10.16,0.0,0.15,10.8,0.005,5.0,0.9,0.1,F3,ESM023
P740 ESM,plate1,6A-B12,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,7.5,0.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3,ESM023
P740 ESM,plate1,7A-A3,0.5,3.5,0.7,5,1.43,226.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G3,ESM024
P740 ESM,plate1,7A-A6,0.5,3.5,0.7,5,1.43,226.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G3,ESM024
P740 ESM,plate1,7A-A9,0.5,3.5,0.7,5,1.43,226.0,cryPow,40,6.5,0.18,0.0,0.04,,0.03,6.03,0.0,0.09,6.41,0.003,3.0,0.53,0.07,G3,ESM024
P740 ESM,plate1,7A-A12,0.5,3.5,0.7,5,1.43,226.0,cryPow,40,7.5,0.2,0.0,0.0,,0.04,6.84,0.0,0.1,7.27,0.004,4.0,0.6,0.09,G3,ESM024
P740 ESM,plate1,2A-B1,0.5,3.5,0.7,5,1.43,233.0,aFilm,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,2B-B1,0.5,3.5,0.7,5,1.43,233.0,aFilm,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,4A-B1,0.5,3.5,0.7,5,1.43,233.0,aFilm,60,4.5,0.0,0.0,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,4B-B1,0.5,3.5,0.7,5,1.43,233.0,aFilm,60,4.5,0.0,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,2A-B4,0.5,3.5,0.7,5,1.43,233.0,aFilm,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,2B-B4,0.5,3.5,0.7,5,1.43,233.0,aFilm,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,4A-B4,0.5,3.5,0.7,5,1.43,233.0,aFilm,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,4B-B4,0.5,3.5,0.7,5,1.43,233.0,aFilm,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,2A-B7,0.5,3.5,0.7,5,1.43,233.0,aFilm,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,2B-B7,0.5,3.5,0.7,5,1.43,233.0,aFilm,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,4A-B7,0.5,3.5,0.7,5,1.43,233.0,aFilm,60,6.5,0.0,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,4B-B7,0.5,3.5,0.7,5,1.43,233.0,aFilm,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,2A-B10,0.5,3.5,0.7,5,1.43,233.0,aFilm,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,2B-B10,0.5,3.5,0.7,5,1.43,233.0,aFilm,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,4A-B10,0.5,3.5,0.7,5,1.43,233.0,aFilm,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,4B-B10,0.5,3.5,0.7,5,1.43,233.0,aFilm,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,1A-B1,0.5,3.5,0.7,5,1.43,233.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,1B-B1,0.5,3.5,0.7,5,1.43,233.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,3A-B1,0.5,3.5,0.7,5,1.43,233.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,3B-B1,0.5,3.5,0.7,5,1.43,233.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,1A-B4,0.5,3.5,0.7,5,1.43,233.0,cryPow,40,5.5,0.25,0.0,0.0,,0.04,8.37,0.0,0.12,8.9,0.004,4.0,0.74,0.09,A4,ESM026
P740 ESM,plate1,1B-B4,0.5,3.5,0.7,5,1.43,233.0,cryPow,40,5.5,0.27,0.0,0.0,,0.05,9.21,0.0,0.13,9.8,0.005,5.0,0.81,0.11,A4,ESM026
P740 ESM,plate1,3A-B4,0.5,3.5,0.7,5,1.43,233.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,3B-B4,0.5,3.5,0.7,5,1.43,233.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,1A-B7,0.5,3.5,0.7,5,1.43,233.0,cryPow,40,6.5,0.45,0.0,0.03,,0.08,15.21,0.01,0.22,16.17,0.008,8.0,1.34,0.17,A4,ESM026
P740 ESM,plate1,1B-B7,0.5,3.5,0.7,5,1.43,233.0,cryPow,40,6.5,0.48,0.0,0.03,,0.09,16.16,0.01,0.24,17.18,0.009,9.0,1.43,0.19,A4,ESM026
P740 ESM,plate1,3A-B7,0.5,3.5,0.7,5,1.43,233.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,3B-B7,0.5,3.5,0.7,5,1.43,233.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,1A-B10,0.5,3.5,0.7,5,1.43,233.0,cryPow,40,7.5,0.52,0.0,0.03,,0.09,17.72,0.01,0.26,18.83,0.009,9.0,1.56,0.19,A4,ESM026
P740 ESM,plate1,1B-B10,0.5,3.5,0.7,5,1.43,233.0,cryPow,40,7.5,0.55,0.0,0.03,,0.1,18.77,0.01,0.27,19.95,0.01,10.0,1.66,0.21,A4,ESM026
P740 ESM,plate1,3A-B10,0.5,3.5,0.7,5,1.43,233.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,3B-B10,0.5,3.5,0.7,5,1.43,233.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A4,ESM026
P740 ESM,plate1,5A-H2,0.5,3.5,0.7,5,1.43,244.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4,ESM031
P740 ESM,plate1,6A-H2,0.5,3.5,0.7,5,1.43,244.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4,ESM031
P740 ESM,plate1,5A-H5,0.5,3.5,0.7,5,1.43,244.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4,ESM031
P740 ESM,plate1,6A-H5,0.5,3.5,0.7,5,1.43,244.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4,ESM031
P740 ESM,plate1,5A-H8,0.5,3.5,0.7,5,1.43,244.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4,ESM031
P740 ESM,plate1,6A-H8,0.5,3.5,0.7,5,1.43,244.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4,ESM031
P740 ESM,plate1,5A-H11,0.5,3.5,0.7,5,1.43,244.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4,ESM031
P740 ESM,plate1,6A-H11,0.5,3.5,0.7,5,1.43,244.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4,ESM031
P740 ESM,plate1,5A-C3,0.5,3.5,0.7,5,1.43,252.0,cryPow,40,4.5,0.48,0.0,0.04,,0.09,16.39,0.01,0.24,17.43,0.009,9.0,1.45,0.18,H4,ESM033
P740 ESM,plate1,6A-C3,0.5,3.5,0.7,5,1.43,252.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H4,ESM033
P740 ESM,plate1,5A-C6,0.5,3.5,0.7,5,1.43,252.0,cryPow,40,5.5,1.38,0.36,0.08,,0.25,46.75,0.02,0.68,49.7,0.025,25.0,4.13,0.5,H4,ESM033
P740 ESM,plate1,6A-C6,0.5,3.5,0.7,5,1.43,252.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H4,ESM033
P740 ESM,plate1,5A-C9,0.5,3.5,0.7,5,1.43,252.0,cryPow,40,6.5,1.93,0.51,0.11,,0.35,65.27,0.03,0.95,69.4,0.034999999999999996,34.99999999999999,5.76,0.69,H4,ESM033
P740 ESM,plate1,6A-C9,0.5,3.5,0.7,5,1.43,252.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H4,ESM033
P740 ESM,plate1,5A-C12,0.5,3.5,0.7,5,1.43,252.0,cryPow,40,7.5,0.33,0.0,0.02,,0.06,11.31,0.0,0.17,12.03,0.006,6.0,1.0,0.12,H4,ESM033
P740 ESM,plate1,6A-C12,0.5,3.5,0.7,5,1.43,252.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H4,ESM033
P740 ESM,plate1,2A-B2,0.5,3.5,0.7,5,1.43,243.0,aFilm,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,2B-B2,0.5,3.5,0.7,5,1.43,243.0,aFilm,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,4A-B2,0.5,3.5,0.7,5,1.43,243.0,aFilm,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,4B-B2,0.5,3.5,0.7,5,1.43,243.0,aFilm,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,2A-B5,0.5,3.5,0.7,5,1.43,243.0,aFilm,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,2B-B5,0.5,3.5,0.7,5,1.43,243.0,aFilm,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,4A-B5,0.5,3.5,0.7,5,1.43,243.0,aFilm,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,4B-B5,0.5,3.5,0.7,5,1.43,243.0,aFilm,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,2A-B8,0.5,3.5,0.7,5,1.43,243.0,aFilm,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,2B-B8,0.5,3.5,0.7,5,1.43,243.0,aFilm,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,4A-B8,0.5,3.5,0.7,5,1.43,243.0,aFilm,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,4B-B8,0.5,3.5,0.7,5,1.43,243.0,aFilm,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,2A-B11,0.5,3.5,0.7,5,1.43,243.0,aFilm,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,2B-B11,0.5,3.5,0.7,5,1.43,243.0,aFilm,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,4A-B11,0.5,3.5,0.7,5,1.43,243.0,aFilm,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,4B-B11,0.5,3.5,0.7,5,1.43,243.0,aFilm,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,1A-B2,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,1B-B2,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,3A-B2,0.5,3.5,0.7,5,1.43,243.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,3B-B2,0.5,3.5,0.7,5,1.43,243.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,1A-B5,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,1B-B5,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,3A-B5,0.5,3.5,0.7,5,1.43,243.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,3B-B5,0.5,3.5,0.7,5,1.43,243.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,1A-B8,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,1B-B8,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,3A-B8,0.5,3.5,0.7,5,1.43,243.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,3B-B8,0.5,3.5,0.7,5,1.43,243.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,1A-B11,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,1B-B11,0.5,3.5,0.7,5,1.43,243.0,cryPow,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,3A-B11,0.5,3.5,0.7,5,1.43,243.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,3B-B11,0.5,3.5,0.7,5,1.43,243.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A5,ESM034
P740 ESM,plate1,2A-C3,0.5,3.5,0.7,5,1.43,251.0,aFilm,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,2B-C3,0.5,3.5,0.7,5,1.43,251.0,aFilm,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,4A-C3,0.5,3.5,0.7,5,1.43,251.0,aFilm,60,4.5,0.0,0.0,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,4B-C3,0.5,3.5,0.7,5,1.43,251.0,aFilm,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,2A-C6,0.5,3.5,0.7,5,1.43,251.0,aFilm,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,2B-C6,0.5,3.5,0.7,5,1.43,251.0,aFilm,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,4A-C6,0.5,3.5,0.7,5,1.43,251.0,aFilm,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,4B-C6,0.5,3.5,0.7,5,1.43,251.0,aFilm,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,2A-C9,0.5,3.5,0.7,5,1.43,251.0,aFilm,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,2B-C9,0.5,3.5,0.7,5,1.43,251.0,aFilm,40,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,4A-C9,0.5,3.5,0.7,5,1.43,251.0,aFilm,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,4B-C9,0.5,3.5,0.7,5,1.43,251.0,aFilm,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,2A-C12,0.5,3.5,0.7,5,1.43,251.0,aFilm,40,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,2B-C12,0.5,3.5,0.7,5,1.43,251.0,aFilm,40,7.5,0.0,0.0,0.04,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,4A-C12,0.5,3.5,0.7,5,1.43,251.0,aFilm,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,4B-C12,0.5,3.5,0.7,5,1.43,251.0,aFilm,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,1A-C3,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,1B-C3,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,3A-C3,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,3B-C3,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,1A-C6,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,1B-C6,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,3A-C6,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,3B-C6,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,1A-C9,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,6.5,0.3,0.0,0.02,,0.05,10.26,0.0,0.15,10.91,0.005,5.0,0.91,0.1,B5,ESM035
P740 ESM,plate1,1B-C9,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,6.5,0.5,0.0,0.03,,0.09,16.77,0.01,0.24,17.83,0.009,9.0,1.48,0.18,B5,ESM035
P740 ESM,plate1,3A-C9,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,3B-C9,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,6.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,1A-C12,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,7.5,1.35,0.37,0.08,,0.24,45.66,0.02,0.67,48.55,0.024,24.0,4.03,0.48,B5,ESM035
P740 ESM,plate1,1B-C12,0.5,3.5,0.7,5,1.43,251.0,cryPow,40,7.5,1.3,0.34,0.07,,0.23,43.9,0.02,0.64,46.67,0.023,23.0,3.88,0.46,B5,ESM035
P740 ESM,plate1,3A-C12,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,3B-C12,0.5,3.5,0.7,5,1.43,251.0,cryPow,60,7.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B5,ESM035
P740 ESM,plate1,2A-F1,0.5,3.5,0.7,5,1.43,236.0,aFilm,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,ESM036
P740 ESM,plate1,2B-F1,0.5,3.5,0.7,5,1.43,236.0,aFilm,40,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,ESM036
P740 ESM,plate1,4A-F1,0.5,3.5,0.7,5,1.43,236.0,aFilm,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,ESM036
P740 ESM,plate1,4B-F1,0.5,3.5,0.7,5,1.43,236.0,aFilm,60,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,ESM036
P740 ESM,plate1,2A-F4,0.5,3.5,0.7,5,1.43,236.0,aFilm,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,ESM036
P740 ESM,plate1,2B-F4,0.5,3.5,0.7,5,1.43,236.0,aFilm,40,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,ESM036
P740 ESM,plate1,4A-F4,0.5,3.5,0.7,5,1.43,236.0,aFilm,60,5.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C5,ESM036
